1.1019 20.0 20.0 2.5973 20.0 3.8094 3.1497 4.8728 20.0 20.0 20.0 20.0 20.0 20.0 1.9806 20.0 -10.5
20.0 1.0449 20.0 2.5455 20.0 3.7651 20.0 3.1169 4.8466 20.0 20.0 20.0 20.0 20.0 1.9247 20.0 -8.5
20.0 1.0449 20.0 2.5455 20.0 3.7651 20.0 3.1169 4.8466 20.0 20.0 20.0 20.0 20.0 1.9247 20.0 -8.5
20.0 1.017 20.0 2.5203 20.0 3.7437 20.0 3.1013 20.0 20.0 20.0 20.0 20.0 20.0 1.8972 20.0 -7.5
20.0 0.9603 20.0 2.4691 20.0 3.7003 20.0 3.0702 20.0 20.0 20.0 20.0 20.0 20.0 1.8413 20.0 -6.0
20.0 0.9288 20.0 2.4408 20.0 3.6765 20.0 3.0534 20.0 20.0 20.0 20.0 20.0 20.0 1.8101 20.0 -5.5
20.0 0.8972 20.0 20.0 2.4123 3.6525 20.0 20.0 3.0366 20.0 20.0 20.0 20.0 20.0 1.7788 20.0 -5.0
20.0 3.4076 0.8696 20.0 2.3876 3.6317 20.0 20.0 3.0222 20.0 20.0 20.0 20.0 20.0 1.7514 20.0 -4.5
20.0 3.3744 0.8373 20.0 2.3586 20.0 3.6074 20.0 3.0056 20.0 20.0 20.0 20.0 20.0 1.7193 20.0 -4.0
20.0 3.3442 0.8081 20.0 2.3325 20.0 3.5856 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.6901 20.0 -4.0
20.0 3.2814 0.7476 20.0 2.2785 20.0 3.5406 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.6294 20.0 -3.0
20.0 3.2814 0.7476 20.0 2.2785 20.0 3.5406 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.6294 20.0 -3.0
20.0 3.2167 0.6861 20.0 2.2235 20.0 3.4951 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.5668 20.0 -1.5
20.0 3.2167 0.6861 20.0 2.2235 20.0 3.4951 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.5668 20.0 -1.5
20.0 20.0 3.1564 0.6296 20.0 2.1728 3.4532 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.509 20.0 -0.5
20.0 20.0 3.1564 0.6296 20.0 2.1728 3.4532 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.509 20.0 -0.5
20.0 20.0 3.1238 0.5995 20.0 2.1455 3.4307 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4778 20.0 -0.5
20.0 20.0 3.1238 0.5995 20.0 2.1455 3.4307 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4778 20.0 -0.5
20.0 20.0 3.0543 0.5363 20.0 2.0877 3.3829 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4121 20.0 0.5
20.0 20.0 2.9908 20.0 0.4804 2.0355 20.0 3.34 20.0 20.0 20.0 20.0 20.0 20.0 1.3523 20.0 2.0
20.0 20.0 2.9908 20.0 0.4804 2.0355 20.0 3.34 20.0 20.0 20.0 20.0 20.0 20.0 1.3523 20.0 2.0
20.0 20.0 2.921 20.0 0.4217 1.9786 20.0 3.2929 20.0 20.0 20.0 20.0 20.0 20.0 1.2879 20.0 3.5
20.0 20.0 2.921 20.0 0.4217 1.9786 20.0 3.2929 20.0 20.0 20.0 20.0 20.0 20.0 1.2879 20.0 3.5
20.0 20.0 2.8534 20.0 20.0 0.3686 20.0 3.2472 20.0 20.0 20.0 20.0 20.0 1.2271 20.0 20.0 5.5
20.0 20.0 2.8534 20.0 20.0 0.3686 20.0 3.2472 20.0 20.0 20.0 20.0 20.0 1.2271 20.0 20.0 5.5
20.0 20.0 2.7898 20.0 20.0 1.8719 0.3232 3.2038 20.0 20.0 20.0 20.0 20.0 1.1719 20.0 20.0 8.0
20.0 20.0 2.7898 20.0 20.0 1.8719 0.3232 3.2038 20.0 20.0 20.0 20.0 20.0 1.1719 20.0 20.0 8.0
20.0 2.7275 20.0 20.0 20.0 1.821 20.0 0.2847 20.0 20.0 20.0 20.0 20.0 1.1204 20.0 20.0 10.5
20.0 2.7275 20.0 20.0 20.0 1.821 20.0 0.2847 20.0 20.0 20.0 20.0 20.0 1.1204 20.0 20.0 10.5
20.0 2.6984 20.0 20.0 20.0 1.7971 20.0 3.1401 0.2694 20.0 20.0 20.0 1.0973 20.0 20.0 20.0 12.0
20.0 2.6423 20.0 20.0 20.0 1.7501 20.0 3.0994 20.0 20.0 20.0 20.0 1.0552 20.0 20.0 20.0 1.0
20.0 2.6423 20.0 20.0 20.0 1.7501 20.0 3.0994 20.0 20.0 20.0 20.0 1.0552 20.0 20.0 20.0 1.0
20.0 2.5831 20.0 20.0 20.0 1.7016 20.0 3.0575 20.0 20.0 20.0 20.0 1.0118 20.0 20.0 20.0 -0.5
20.0 2.5831 20.0 20.0 20.0 1.7016 20.0 3.0575 20.0 20.0 20.0 20.0 1.0118 20.0 20.0 20.0 -0.5
20.0 2.5222 20.0 20.0 20.0 1.6542 20.0 3.0171 20.0 20.0 20.0 0.9664 20.0 20.0 20.0 20.0 -1.5
20.0 2.5222 20.0 20.0 20.0 1.6542 20.0 3.0171 20.0 20.0 20.0 0.9664 20.0 20.0 20.0 20.0 -1.5
20.0 2.4577 20.0 20.0 20.0 20.0 1.6055 2.9758 20.0 20.0 20.0 0.9196 20.0 20.0 20.0 20.0 -2.0
20.0 2.4577 20.0 20.0 20.0 20.0 1.6055 2.9758 20.0 20.0 20.0 0.9196 20.0 20.0 20.0 20.0 -2.0
20.0 2.4243 20.0 20.0 20.0 20.0 1.5809 2.9549 20.0 20.0 20.0 0.8962 20.0 20.0 20.0 20.0 -2.0
20.0 2.362 20.0 20.0 20.0 20.0 1.5362 2.9169 20.0 20.0 0.8537 20.0 20.0 20.0 20.0 20.0 -2.5
20.0 2.362 20.0 20.0 20.0 20.0 1.5362 2.9169 20.0 20.0 0.8537 20.0 20.0 20.0 20.0 20.0 -2.5
20.0 2.2943 20.0 20.0 20.0 20.0 1.4894 2.877 20.0 20.0 0.81 20.0 20.0 20.0 20.0 20.0 -3.0
20.0 2.2943 20.0 20.0 20.0 20.0 1.4894 2.877 20.0 20.0 0.81 20.0 20.0 20.0 20.0 20.0 -3.0
20.0 2.2321 20.0 20.0 20.0 20.0 20.0 1.4485 20.0 20.0 0.7725 20.0 20.0 20.0 20.0 20.0 -3.0
20.0 2.2321 20.0 20.0 20.0 20.0 20.0 1.4485 20.0 20.0 0.7725 20.0 20.0 20.0 20.0 20.0 -3.0
20.0 20.0 2.1662 20.0 20.0 20.0 20.0 1.4075 2.8062 0.736 20.0 20.0 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 2.1662 20.0 20.0 20.0 20.0 1.4075 2.8062 0.736 20.0 20.0 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 2.1019 20.0 20.0 20.0 20.0 1.37 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 34.0
20.0 20.0 2.1019 20.0 20.0 20.0 20.0 1.37 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 34.0
20.0 2.0443 20.0 20.0 20.0 20.0 20.0 1.3302 2.7359 20.0 20.0 20.0 20.0 20.0 20.0 20.0 33.0
20.0 2.0169 20.0 20.0 20.0 20.0 20.0 1.3057 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 30.5
20.0 1.9851 20.0 20.0 20.0 20.0 20.0 1.2755 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 27.5
1.9556 20.0 20.0 20.0 20.0 20.0 20.0 1.2465 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 25.5
1.9556 20.0 20.0 20.0 20.0 20.0 20.0 1.2465 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 25.5
1.9035 20.0 20.0 20.0 20.0 20.0 1.1934 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 22.0
20.0 20.0 20.0 20.0 20.0 20.0 1.1663 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.5
20.0 20.0 20.0 20.0 20.0 20.0 1.1663 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.5
20.0 20.0 20.0 20.0 20.0 20.0 1.1119 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 17.5
20.0 20.0 20.0 20.0 20.0 20.0 1.0813 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 16.0
20.0 20.0 20.0 20.0 20.0 1.0508 2.4587 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.7743 14.5
20.0 20.0 20.0 20.0 20.0 1.0176 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.7452 13.5
20.0 20.0 20.0 20.0 20.0 1.0176 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.7452 13.5
20.0 20.0 20.0 20.0 20.0 0.9964 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.7217 12.5
20.0 20.0 20.0 20.0 20.0 0.9465 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.667 11.0
20.0 20.0 20.0 20.0 20.0 0.9224 20.0 20.0 4.0185 20.0 20.0 20.0 20.0 20.0 1.6407 20.0 10.5
20.0 20.0 20.0 20.0 20.0 0.8953 20.0 20.0 3.998 20.0 20.0 20.0 20.0 20.0 1.6109 20.0 10.0
20.0 20.0 20.0 20.0 20.0 0.8953 20.0 20.0 3.998 20.0 20.0 20.0 20.0 20.0 1.6109 20.0 10.0
20.0 20.0 20.0 20.0 20.0 0.8436 20.0 20.0 3.9581 20.0 20.0 20.0 20.0 20.0 1.5541 20.0 8.5
20.0 20.0 20.0 20.0 20.0 0.8436 20.0 20.0 3.9581 20.0 20.0 20.0 20.0 20.0 1.5541 20.0 8.5
20.0 20.0 20.0 20.0 20.0 2.218 0.8183 3.9381 20.0 20.0 20.0 20.0 20.0 20.0 1.5265 20.0 8.5
20.0 20.0 20.0 20.0 20.0 2.1664 0.7714 3.9003 20.0 20.0 20.0 20.0 20.0 1.4746 20.0 20.0 8.0
20.0 20.0 20.0 20.0 20.0 2.1664 0.7714 3.9003 20.0 20.0 20.0 20.0 20.0 1.4746 20.0 20.0 8.0
20.0 20.0 20.0 20.0 20.0 2.1125 0.7238 3.8605 20.0 20.0 20.0 20.0 20.0 1.422 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 2.1125 0.7238 3.8605 20.0 20.0 20.0 20.0 20.0 1.422 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 2.0871 0.702 3.8416 20.0 20.0 20.0 20.0 20.0 1.3978 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 2.0374 20.0 0.6607 20.0 20.0 20.0 20.0 1.3513 20.0 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 2.0082 20.0 0.6373 20.0 20.0 20.0 20.0 1.3249 20.0 20.0 20.0 7.0
20.0 20.0 20.0 20.0 20.0 1.9804 20.0 0.6158 20.0 20.0 20.0 20.0 1.3003 20.0 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 1.9804 20.0 0.6158 20.0 20.0 20.0 20.0 1.3003 20.0 20.0 20.0 7.5
20.0 20.0 20.0 20.0 20.0 1.9258 20.0 0.5759 20.0 20.0 20.0 20.0 1.2537 20.0 20.0 20.0 8.0
20.0 20.0 20.0 20.0 20.0 1.9258 20.0 0.5759 20.0 20.0 20.0 20.0 1.2537 20.0 20.0 20.0 8.0
20.0 20.0 20.0 20.0 20.0 1.8771 20.0 3.684 20.0 20.0 20.0 1.2145 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 20.0 20.0 20.0 1.8771 20.0 3.684 20.0 20.0 20.0 1.2145 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 20.0 20.0 20.0 1.8221 20.0 3.6434 20.0 20.0 20.0 1.1687 20.0 20.0 20.0 20.0 -5.5
20.0 20.0 20.0 20.0 20.0 1.8221 20.0 3.6434 20.0 20.0 20.0 1.1687 20.0 20.0 20.0 20.0 -5.5
20.0 20.0 20.0 20.0 20.0 1.7691 20.0 3.6063 20.0 20.0 20.0 1.1201 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 1.7691 20.0 3.6063 20.0 20.0 20.0 1.1201 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 1.721 20.0 20.0 3.5731 20.0 1.0754 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 1.721 20.0 20.0 3.5731 20.0 1.0754 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.6754 20.0 20.0 20.0 1.0335 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.6754 20.0 20.0 20.0 1.0335 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.6321 20.0 20.0 20.0 0.9937 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.6321 20.0 20.0 20.0 0.9937 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.6116 20.0 20.0 20.0 0.9748 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 1.5682 20.0 20.0 20.0 0.9351 20.0 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 20.0 20.0 20.0 20.0 1.5682 20.0 20.0 20.0 0.9351 20.0 20.0 20.0 20.0 20.0 -4.0
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.5269 20.0 0.8978 20.0 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.5269 20.0 0.8978 20.0 20.0 20.0 20.0 20.0 20.0 -4.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4879 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 26.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4879 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 26.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4501 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 26.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4269 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 26.0
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4269 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 26.0
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.4035 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 25.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.3513 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 24.5
20.0 20.0 20.0 20.0 20.0 20.0 20.0 1.3513 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 24.5
20.0 20.0 20.0 20.0 20.0 20.0 1.3046 20.0 3.2654 20.0 20.0 20.0 20.0 20.0 20.0 20.0 52.0
20.0 20.0 20.0 20.0 20.0 20.0 1.3046 20.0 3.2654 20.0 20.0 20.0 20.0 20.0 20.0 20.0 52.0
20.0 20.0 20.0 20.0 20.0 20.0 1.2801 3.2437 20.0 20.0 20.0 20.0 20.0 20.0 20.0 20.0 51.0
20.0 20.0 20.0 20.0 20.0 1.2211 3.1884 5.1739 9.195 20.0 20.0 20.0 20.0 20.0 20.0 20.0 43.5
20.0 20.0 20.0 20.0 20.0 1.2211 3.1884 5.1739 9.195 20.0 20.0 20.0 20.0 20.0 20.0 20.0 43.5
